idxs,title,date,typ,origin,section,subject_theme,health_issue,covid,doc_cited,direct_mention,precise_mention,imprecise_mention,generic_mention,hard_soft
29445,"LEI Nº  14.029, DE 28 DE JULHO DE 2020",2020-07-29,Lei,Atos do Poder Legislativo,S01,"transposição e a reprogramação de_x000D_
saldos financeiros constantes dos fundos de assistência_x000D_
social",COVID-19,True,WHO's Technical guidance on COVID-19,Direct,No,Yes,No,Soft norm
29463,"INSTRUÇÃO NORMATIVA Nº 5, DE 27 DE JULHO DE 2020",2020-07-30,Instrução Normativa,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"prazo de suspensão dos prazos_x000D_
processuais e prescricionais no âmbito do Conselho_x000D_
Federal de Psicologia e dos Conselhos Regionais de_x000D_
Psicologia",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
29492,"RESOLUÇÃO Nº 34, DE 20 DE JULHO DE 2020",2020-07-30,Resolução,Ministério do Desenvolvimento Regional,S01,Prorrogação de prazos de vencimento de parcelas mensais relativas aos programas_x000D_ de parcelamento administrados pela Agência Nacional de Águas e Saneamento Básico,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
29610,"RESOLUÇÃO  Nº 643, de 29 de julho de 2020",2020-07-30,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Prorroga o vencimento das anuidades do exercício de_x000D_
2020",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
29721,"PORTARIA Nº 98, DE 30 DE JULHO DE 2020",2020-07-31,Portaria,Ministério da Cidadania,S01,"prorrogação do prazo para suspensão_x000D_
dos procedimentos dos parcelamentos de débito_x000D_
ativos no âmbito do Ministério da Cidadania",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
29835,"PORTARIA Nº 813, DE 30 DE JULHO DE 2020",2020-07-31,Portaria,Ministério do Meio Ambiente,S01,"Reabertura da visitação pública no Parque Nacional_x000D_
Marinho de Fernando de Noronha",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
29931,"PORTARIA CC-PR/MJSP/MINFRA/MS Nº 1, DE 29 DE JULHO DE 2020",2020-07-29,Portaria,Presidência da República,S01,"a restrição excepcional e temporária de_x000D_
entrada no País de estrangeiros, de qualquer_x000D_
nacionalidade",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
30062,"RESOLUÇÃO Nº 41, DE 31 DE JULHO DE 2020",2020-08-03,Resolução,Ministério de Minas e Energia,S01,"Altera o Art. 1º da Resolução nº 28, de 24 de março_x000D_
de 2020, que estabelece os casos cujos prazos_x000D_
processuais e matérias serão suspensos",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
30070,"RESOLUÇÃO Nº 23, DE 29 DE JULHO DE 2020",2020-08-03,Resolução,"Ministério da Mulher, da Família e dos Direitos Humanos",S01,"realização de reuniões virtuais do_x000D_
Comitê Nacional de Prevenção e Combate à Tortura",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
30226,"PORTARIA Nº 453, DE 31 DE JULHO DE 2020",2020-08-03,Portaria,Ministério da Cidadania,S01,"calendário de pagamentos e saques do auxílio emergencial instituído pela Lei nº 13.982, de 2 de abril de 2020.",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
30239,"RESOLUÇÃO Nº 561, de  24 DE JULHO DE 2020",2020-08-03,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"alteração do art. 1º da Resolução CFBio nº_x000D_
557/2020",COVID-19,True,WHO's Technical guidance on COVID-19,Direct,No,Yes,No,Soft norm
30507,"PORTARIA Nº 617, DE 3 DE AGOSTO DE 2020",2020-08-04,Portaria,Ministério da Educação,S01,"aulas nos cursos de educação_x000D_
profissional técnica de nível médio nas instituições do_x000D_
sistema federal de ensino",COVID-19,True,WHO's Technical guidance on COVID-19,Direct,No,Yes,No,Soft norm
30570,"RESOLUÇÃO Nº 2.051, DE 3 DE AGOSTO DE 2020",2020-08-05,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"procedimentos excepcionais para o pleito_x000D_
eleitoral de 2020 em razão da pandemia do novo_x000D_
coronavírus (Covid-19).",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
30699,"RESOLUÇÃO  Nº 100,  DE 28 DE MARÇO DE 2020",2020-08-06,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Pagamentos referentes ao ONSELHO REGIONAL DE EDUCAÇÃO FÍSICA DA 10ª REGIÃO,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
L,"RESOLUÇÃO Nº 220, DE 20 DE MAIO DE 2020",2020-08-06,Resolução,"Ministério da Mulher, da Família e dos Direitos Humanos",S01,"estabelecimento de reuniões remotas_x000D_
a serem realizadas pelo Plenário do CONANDA",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
30882,"RESOLUÇÃO Nº 561, DE 24 DE JULHO DE 2020 (*)",2020-08-06,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Resolução_x000D_
CFBio nº 557/2020",COVID-19,True,WHO's Technical guidance on COVID-19,Direct,No,Yes,No,Soft norm
30882,"RESOLUÇÃO Nº 561, DE 24 DE JULHO DE 2020 (*)",2020-08-06,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Resolução_x000D_
CFBio nº 557/2020",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
30897,"PORTARIA Nº 457, DE 5 DE AGOSTO DE 2020",2020-08-07,Portaria,Ministério da Cidadania,S01,"medidas_x000D_
para o enfrentamento da Emergência em Saúde_x000D_
Pública de Importância Nacional",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
30970,"PORTARIA Nº 540, DE 5 DE AGOSTO DE 2020",2020-08-07,Portaria,Ministério Público da União,S01,"Campanha Cuidados Mútuos no Trabalho Doméstico na_x000D_
Pandemia de COVID-19",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
30983,"RESOLUÇÃO Nº 689, DE 6 AGOSTO DE 2020",2020-08-07,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,Resolução/CFF nº 682/20,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
31014,"PORTARIA Nº 836, DE 6 DE AGOSTO DE 2020",2020-08-07,Portaria,Ministério do Meio Ambiente,S01,"Reabertura da visitação pública no Parque Nacional_x000D_
de Jericoacoara.",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
31126,"RESOLUÇÃO Nº 3, DE 6 DE AGOSTO DE 2020",2020-08-10,Resolução,Ministério da Cidadania,S01,"a prorrogação do prazo_x000D_
de validade das Carteiras do Idoso",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
31648,"CIRCULAR Nº  44,  DE  16  DE  JULHO  DE  2020(*)",2020-08-12,Circular,Ministério da Economia,S01,dumping e antidumping,COVID-19,True,Declaration of Pandemic Status,Direct,,N/C,No,
31693,"PORTARIA Nº 854, DE 11 DE AGOSTO DE 2020",2020-08-12,Portaria,Ministério do Meio Ambiente,S01,"Reabertura e funcionamento das atividades_x000D_
concessionadas do Parque Nacional da Tijuca.",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
31922,"RESOLUÇÃO Nº 494, DE 11 DE AGOSTO DE 2020",2020-08-12,Resolução,Ministério do Meio Ambiente,S01,"nos casos de licenciamento ambiental, a_x000D_
possibilidade de realização de audiência pública de_x000D_
forma remota, por meio da Rede Mundial de_x000D_
Computadores, durante o período da pandemia do_x000D_
Novo Coronavírus (COVID-19).",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
32235,"PORTARIA DISPF Nº 35, DE 12 DE AGOSTO DE 2020",2020-08-14,Portaria,Ministério da Justiça e Segurança Pública,S01,"medidas adotadas nas Penitenciárias Federais do_x000D_
Sistema Penitenciário Federal do Departamento_x000D_
Penitenciário Nacional como forma de prevenção e_x000D_
controle de riscos do Novo Coronavírus",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
32369,"RESOLUÇÃO Nº 7.943-ANTAQ, DE 13 DE AGOSTO 2020",2020-08-14,Resolução,Ministério da Infraestrutura,S01,"Suspensão de prazos relacionados à relacionados à Contabilidade Regulatória das_x000D_
Administrações Portuárias",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
32446,"PORTARIA NORMATIVA Nº 7, DE 30 DE JULHO DE 2020",2020-08-17,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"suspensão dos prazos_x000D_
processuais de procedimentos administrativos",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
32730,"CIRCULAR Nº  51,  DE  14  DE  AGOSTO  DE  2020",2020-08-17,Circular,Ministério da Economia,S01,"mudança de prazos relacionados à SECRETARIA ESPECIAL DE_x000D_
COMÉRCIO EXTERIOR E ASSUNTOS INTERNACIONAIS DO MINISTÉRIO DA ECONOMIA",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
32733,"PORTARIA Nº 865, DE 14 DE AGOSTO DE 2020",2020-08-17,Portaria,Ministério do Meio Ambiente,S01,"Reabertura da visitação pública no Parque Nacional_x000D_
da Chapada dos Veadeiros",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
32904,"PORTARIA Nº 868, DE 17 DE AGOSTO DE 2020",2020-08-18,Portaria,Ministério do Meio Ambiente,S01,"Reabertura da visitação pública no Parque Nacional_x000D_
do Jaú.",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
32905,"PORTARIA Nº 867, DE 17 DE AGOSTO DE 2020",2020-08-18,Portaria,Ministério do Meio Ambiente,S01,"Reabertura da visitação pública no Parque Nacional_x000D_
de Anavilhanas.",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
32930,"INSTRUÇÃO NORMATIVA Nº  1,  DE  17  DE  AGOSTO  DE  2020",2020-08-18,Instrução Normativa,Ministério da Economia,S01,"adaptações necessárias aos_x000D_
procedimentos das investigações de defesa comercial_x000D_
e das avaliações de interesse público cem decorrência da pandemia do novo_x000D_
coronavírus",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,No,Soft norm
33244,"Portaria nº 821, DE 18 de agosto de 2020",2020-08-20,Portaria,Ministério Público da União,S01,tansformação de  procedimento preparatório em inquérito civil,COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
33786,"DECISÃO COFEN Nº 52, de 20 de agosto de 2020",2020-08-21,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Abertura de Créditos Adicionais_x000D_
Suplementares ao Orçamento do Conselho Federal_x000D_
de Enfermagem",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,No,Soft norm
34115,ATA DAS ASSEMBLEIAS GERAIS ORDINÁRIA E EXTRAORDINÁRIA realizada em 2  de julho de 2020,2020-08-25,Ata,Ministério da Defesa,S01,"Discutir e Votar o Relatório da Administração e as_x000D_
Demonstrações Contábeis, acompanhadas dos respectivos Pareceres do Conselho Fiscal, do_x000D_
Conselho de Administração e da Auditoria Externa, relativos ao exercício de 2019",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
34371,"CONSULTA PÚBLICA Nº 904, DE 21 DE AGOSTO DE 2020",2020-08-26,Consulta Pública,Ministério da Saúde,S01,mudança na classificação toxicológica,Other (specify),FALSE,Joint FAO/WHO Meeting on Pesticide Residues (JMPR),Indirect,Yes,No,Yes,Soft norm
34375,"CONSULTA PÚBLICA Nº 908, DE 21 DE AGOSTO DE 2020",2020-08-26,Consulta Pública,Ministério da Saúde,S01,mudança na classificação toxicológica,Other (specify),FALSE,Joint FAO/WHO Meeting on Pesticide Residues (JMPR),Indirect,Yes,,Yes,Soft norm
34390,"CONSULTA PÚBLICA Nº 900, DE 18 DE AGOSTO DE 2020",2020-08-26,Consulta Pública,Ministério da Saúde,S01,"inclusão do ingrediente ativo C81 Ciclaniliprole, na Relação de_x000D_
Monografias dos Ingredientes Ativos de Agrotóxicos, Domissanitários e Preservantes de_x000D_
Madeira",Other (specify),FALSE,Joint FAO/WHO Meeting on Pesticide Residues (JMPR),Indirect,Yes,No,Yes,Soft norm
34393,"CONSULTA PÚBLICA Nº 903, DE 18 DE AGOSTO DE 2020",2020-08-26,Consulta Pública,Ministério da Saúde,S01,"alteração de Resolução para o ingrediente ativo B01 - BAC I L LU S_x000D_
THURINGIENSIS",Other (specify),FALSE,Joint FAO/WHO Meeting on Pesticide Residues (JMPR),Indirect,Yes,No,Yes,Soft norm
34571,"PORTARIA Nº 890, DE 25 DE AGOSTO DE 2020",2020-08-26,Portaria,Ministério do Meio Ambiente,S01,"Permitir a reabertura da visitação pública nas_x000D_
Unidades de Conservação Federais.",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
34587,"PORTARIA Nº 474, DE 25 DE AGOSTO DE 2020",2020-08-26,Portaria,Ministério da Cidadania,S01,auxílio emergencial,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,Yes,Soft norm
35103,"PORTARIA Nº 2.282, DE 27 DE AGOSTO DE 2020",2020-08-28,Portaria,Ministério da Saúde,S01,Procedimento de Justificação e Autorização da Interrupção da Gravidez nos casos previstos em lei,Abortion,FALSE,Safe Abortion: Technical and policy guidance for health systems,Direct,Yes,No,Yes,Soft norm
35112,"PORTARIA Nº 2.298, DE 27 DE AGOSTO DE 2020",2020-08-28,Portaria,Ministério da Saúde,S01,repasse financeiro referente ao Piso Variável de Vigilância Sanitária (PV-Visa) para o fortalecimento e execução das ações de Vigilância Sanitária voltadas ao enfrentamento do coronavírus - Sars-CoV-2,COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,Yes,Soft norm
35150,"PORTARIA Nº  83, DE 27 DE AGOSTO DE 2020",2020-08-28,Portaria,Ministério da Educação,S01,"migração direta dos usuários do_x000D_
Programa Residência Universitária- REU para o_x000D_
Programa Auxílio Residência - AR.",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
35373,"PORTARIA Nº 451, DE 28 DE AGOSTO DE 2020",2020-08-31,Portaria,Presidência da República,S01,"medidas_x000D_
temporárias de prevenção ao contágio pelo do Novo_x000D_
Coronavírus (COVID-19)",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
35399,"PORTARIA Nº 2.298, DE 27 DE AGOSTO DE 2020(*)",2020-08-31,Portaria,Ministério da Saúde,S01,"repasse financeiro referente ao Piso Variável de Vigilância_x000D_
Sanitária (PV-Visa)",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,No,Yes,Soft norm
35431,"PORTARIA Nº 864, DE 14 DE AGOSTO DE 2020",2020-08-14,Portaria,Ministério do Meio Ambiente,S01,"Autorizar a suspensão da cobrança de ingressos no_x000D_
Parque Nacional de Brasília.",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,Yes,Yes,Soft norm
35447,"PORTARIA CC-PR MJSP MINFRA MS Nº 419, DE 26 DE AGOSTO DE 2020",2020-08-26,Portaria,Presidência da República,S01,"restrição excepcional e temporária de_x000D_
entrada no País de estrangeiros,",COVID-19,True,COVID-19 Public Health Emergency of International Concern,Direct,Yes,Yes,Yes,Soft norm
35504,"Resolução   nº 236, de 28 de agosto de 2020",2020-09-01,Resolução,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"prorrogação de data de vencimento_x000D_
das anuidades do CREF11/MS",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,Yes,Soft norm
35817,"PORTARIA Nº 25, DE 27 DE JULHO DE 2020",2020-09-02,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Prorroga o prazo das medidas administrativas e de_x000D_
prestação de trabalho no modo remoto",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,Yes,Soft norm
36138,"PORTARIA Nº 19, de 31 de agosto de 2020",2020-09-04,Portaria,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"promulação e alteração de medidas complementares de_x000D_
prevenção e controle da COVID-19",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,Yes,Soft norm
36291,"CIRCULAR Nº 59, DE 3 DE SETEMBRO DE 2020",2020-09-04,Circular,Ministério da Economia,S01,"alteração de prazos relacionados ao Decreto no 8.058, de 26 de julho de 2013",,True,Declaration of Pandemic Status,,,Yes,Yes,Soft norm
36347,"RECOMENDAÇÃO Nº 7, DE 4 DE JUNHO DE 2020",2020-09-08,Recomendação,"Ministério da Mulher, da Família e dos Direitos Humanos",S01,"garantia, a manutenção e o_x000D_
fortalecimento das prerrogativas dos Comitês e_x000D_
Mecanismos de Prevenção e Combate à Tortura",COVID-19,True,Declaration of Pandemic Status,Direct,Yes,No,Yes,Soft norm
36437,"RESOLUÇÃO- RE Nº 3.455, DE 3 DE SETEMBRO DE 2020",2020-09-08,Resolução,Ministério da Saúde,S01,alteração de cultura de alimentos,Other (specify),FALSE,Joint FAO/WHO Meeting on Pesticide Residues (JMPR),Indirect,Yes,No,Yes,Soft norm
36497,"DECISÃO COREN/MA Nº 177, DE 2 DE SETEMBRO DE 2020",2020-09-08,Decisão,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Aprovar a 2ª Reformulação Orçamentária de 2020 elaborada pela_x000D_
Diretoria do Coren-MA",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,Yes,Soft norm
36528,"INSTRUÇÃO NORMATIVA Nº 6, DE 4 DE SETEMBRO DE 2020",2020-09-08,Instrução Normativa,Entidades de Fiscalização do Exercício das Profissões Liberais,S01,"Prorroga o prazo de suspensão dos prazos_x000D_
processuais e prescricionais no âmbito do Conselho_x000D_
Federal de Psicologia e dos Conselhos Regionais de_x000D_
Psicologia",COVID-19,True,Declaration of Pandemic Status,Direct,No,Yes,Yes,Soft norm
